,nav
2019-03-18,0.8715027168404765
2019-03-19,0.8735113195793008
2019-03-20,0.87265932008627
2019-03-21,0.8822713680781915
2019-03-22,0.8861915137444631
2019-03-25,0.8734283311596526
2019-03-26,0.8516697160928279
2019-03-27,0.8594118107786827
2019-03-28,0.8485469041955653
2019-03-29,0.8770236319247143
2019-04-01,0.9084949662487778
2019-04-02,0.9111394833029858
2019-04-03,0.9231714934651772
2019-04-04,0.9293631427579513
2019-04-08,0.9257865064134527
2019-04-09,0.9270633999122138
2019-04-10,0.925917978398163
2019-04-11,0.9071905259474892
2019-04-12,0.90521030986901
2019-04-15,0.8968035967139291
2019-04-16,0.9165352440613667
2019-04-17,0.9215157742892089
2019-04-18,0.9162398836737952
2019-04-19,0.9224142386084652
2019-04-22,0.9067964894315033
2019-04-23,0.8943263885083476
2019-04-24,0.9014589085997926
2019-04-25,0.8695803402193504
2019-04-26,0.8595538156007441
2019-04-29,0.8401108078832145
2019-04-30,0.8464468073648975
2019-05-06,0.7865516526055146
2019-05-07,0.7962734285303348
2019-05-08,0.7916962440158546
2019-05-09,0.7815619131986442
2019-05-10,0.8073816137604584
2019-05-13,0.7974500166283447
2019-05-14,0.7915538574178279
2019-05-15,0.8077492714534399
2019-05-16,0.8140028904764366
2019-05-17,0.7878540669402337
2019-05-20,0.7836093378249999
2019-05-21,0.7973879151351577
2019-05-22,0.7923316953609602
2019-05-23,0.7771576674339927
2019-05-24,0.773468389340937
2019-05-27,0.7908452051673942
2019-05-28,0.7921410654532592
2019-05-29,0.7922090791529378
2019-05-30,0.7874850653276267
2019-05-31,0.7861859898390713
2019-06-03,0.7788601454614295
2019-06-04,0.7699829959356234
2019-06-05,0.7692197690293564
2019-06-06,0.754863109492848
2019-06-10,0.7618166789472669
2019-06-11,0.7885808599796429
2019-06-12,0.783730626993867
2019-06-13,0.7862542453706133
2019-06-14,0.7745670599879181
2019-06-17,0.7748564338982953
2019-06-18,0.774008030731731
2019-06-19,0.7842605543834765
2019-06-20,0.8006003914687421
2019-06-21,0.8109984221401005
2019-06-24,0.8111901576014056
2019-06-25,0.8040230254879768
2019-06-26,0.8021587162752049
2019-06-27,0.8089988383561203
2019-06-28,0.8016506895356597
2019-07-01,0.8236215512839619
2019-07-02,0.8230468912280572
2019-07-03,0.8168347603599022
2019-07-04,0.8143495273609204
2019-07-05,0.8166488493477784
2019-07-08,0.7911219649417602
2019-07-09,0.7925564773352758
2019-07-10,0.7875805819099452
2019-07-11,0.7880881980733057
2019-07-12,0.7915247655569326
2019-07-15,0.7992045079361807
2019-07-16,0.8001005738482274
2019-07-17,0.7996840956893893
2019-07-18,0.7874649400786962
2019-07-19,0.7934393478159887
2019-07-22,0.7789960897307848
2019-07-23,0.7857321344992062
2019-07-24,0.7932590420827971
2019-07-25,0.7960637301873233
2019-07-26,0.7972143116729308
2019-07-29,0.7964090261596423
2019-07-30,0.8008826465842408
2019-07-31,0.7969166711891831
2019-08-01,0.7911759060580111
2019-08-02,0.7796933557036719
2019-08-05,0.7683545819964099
2019-08-06,0.7516956022171128
2019-08-07,0.7492482638886985
2019-08-08,0.7545914228142552
2019-08-09,0.7460959867451705
